InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High is Positive,Change,OverallZScore,CPPChangeScore,TypeChangeScore
S02001871,Shawlands East,Glasgow City,18,"Large Urban, Dep  - Adult, HH Inc 40-60%",Crime Rate,Raw data,2023/24,512.671901844932,"Crime Rate, per 10,000",No,0.8409463773670844,0.3865639453530707,1.603204596746108,1.7429317695699198
S02001872,Langside,Glasgow City,19,"Large Urban, Dep  - Adult, HH Inc 60-80%",Crime Rate,Raw data,2023/24,303.090970176989,"Crime Rate, per 10,000",No,0.6324877931960387,0.32658590859666,0.47080171610475713,0.5442672711376375
S02001873,Pollokshaws,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,2079.59153405029,"Crime Rate, per 10,000",No,0.57360018728421025,0.3096426725772759,0.15090846328523935,0.5182865618699124
S02001874,Carnwadric West,Glasgow City,9,"Large Urban, Dep - Student, HH Inc 0-20%",Crime Rate,Raw data,2023/24,1461.37242211943,"Crime Rate, per 10,000",No,0.5870851292138217,0.31352258160538604,0.2241622808101802,0.39287022078377354
S02001875,Carnwadric East,Glasgow City,18,"Large Urban, Dep  - Adult, HH Inc 40-60%",Crime Rate,Raw data,2023/24,866.735118652199,"Crime Rate, per 10,000",No,0.11838155102751091,0.17866643954671593,-2.3219611336594466,-0.6895591164560501
S02001876,Newlands,Glasgow City,22,"Large Urban, Dep - Average,HH Inc 50-100%",Crime Rate,Raw data,2023/24,679.953189401514,"Crime Rate, per 10,000",No,0.6503966462838706,0.3317386724084193,0.568087404320904,0.9721331881748589
S02001877,Merrylee and Millbrae,Glasgow City,20,"Large Urban, Dep  - Adult, HH Inc 80-100%",Crime Rate,Raw data,2023/24,436.404569621848,"Crime Rate, per 10,000",No,0.6304665488411204,0.32600435294283525,0.4598217752254152,1.0436077129455419
S02001878,Muirend and Old Cathcart,Glasgow City,22,"Large Urban, Dep - Average,HH Inc 50-100%",Crime Rate,Raw data,2023/24,405.096930562105,"Crime Rate, per 10,000",No,0.5565905122762586,0.30474862171869177,0.05850735131197042,0.7414857006984905
S02001879,Carmunnock North,Glasgow City,22,"Large Urban, Dep - Average,HH Inc 50-100%",Crime Rate,Raw data,2023/24,294.748919199809,"Crime Rate, per 10,000",No,0.7966551680177496,0.3738204078638179,1.3626028808046728,1.3317489096498483
S02001880,Carmunnock South,Glasgow City,7,"Large Urban, Dep - Child,HH Inc 40-70%",Crime Rate,Raw data,2023/24,1086.78571720826,"Crime Rate, per 10,000",No,0.6801361543426554,0.340295371162565,0.729640380076469,0.8749839708854765
S02001881,Glenwood South,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,925.965404071746,"Crime Rate, per 10,000",No,0.4372076212571171,0.2703995856542552,-0.5900124984556053,0.36356263352386964
S02001882,Glenwood North,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1378.66571023201,"Crime Rate, per 10,000",No,0.5965049653286838,0.3162328718963005,0.2753333544028446,0.7868147679043892
S02001883,Castlemilk,Glasgow City,17,"Large Urban, Dep  - Adult, HH Inc 20-40%",Crime Rate,Raw data,2023/24,1044.14918582223,"Crime Rate, per 10,000",No,0.49131193511224736,0.285966565243931,-0.2961033696552231,0.6567773593473
S02001884,Kingspark South,Glasgow City,19,"Large Urban, Dep  - Adult, HH Inc 60-80%",Crime Rate,Raw data,2023/24,652.043581662656,"Crime Rate, per 10,000",No,0.6452782214043695,0.33026599102771037,0.5402827490175869,0.5568810739049822
S02001885,Kingspark North,Glasgow City,22,"Large Urban, Dep - Average,HH Inc 50-100%",Crime Rate,Raw data,2023/24,392.059799424671,"Crime Rate, per 10,000",No,0.664429290019062,0.3357761670747379,0.6443164847971764,1.0066361986060341
S02001886,Cathcart,Glasgow City,17,"Large Urban, Dep  - Adult, HH Inc 20-40%",Crime Rate,Raw data,2023/24,464.075978195535,"Crime Rate, per 10,000",No,0.6977888834730385,0.34537444258024447,0.8255347343335488,1.3239935468651733
S02001887,Mount Florida,Glasgow City,18,"Large Urban, Dep  - Adult, HH Inc 40-60%",Crime Rate,Raw data,2023/24,1329.13717013271,"Crime Rate, per 10,000",No,0.5937873678263043,0.3154509604027776,0.2605706366555471,0.9108790371489115
S02001888,Toryglen and Oatlands,Glasgow City,16,"Large Urban, Dep  - Adult, HH Inc 10-20%",Crime Rate,Raw data,2023/24,1746.45763741706,"Crime Rate, per 10,000",No,0.5174369592938322,0.2934832989244184,-0.1541852387339408,0.4725775056729574
S02001889,Gorbals and Hutchesontown,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,867.274056271125,"Crime Rate, per 10,000",No,0.6856035693446846,0.34186846453868225,0.7593408432288017,0.8238347069225451
S02001890,Laurieston and Tradeston,Glasgow City,10,"Large Urban, Dep - Student, HH Inc 20-30%",Crime Rate,Raw data,2023/24,3875.29639110295,"Crime Rate, per 10,000",No,0.7769457791094698,0.3681495910102542,1.2555361996019285,1.0519902320591463
S02001891,Calton and Gallowgate,Glasgow City,10,"Large Urban, Dep - Student, HH Inc 20-30%",Crime Rate,Raw data,2023/24,2554.0449040682,"Crime Rate, per 10,000",No,0.7676255420521529,0.36546795751924127,1.2049061747750027,1.029660974425588
S02001892,Bridgeton,Glasgow City,16,"Large Urban, Dep  - Adult, HH Inc 10-20%",Crime Rate,Raw data,2023/24,1409.8913924506,"Crime Rate, per 10,000",No,0.6258803345487145,0.32468480004221206,0.43490823042412363,0.7416014615131978
S02001893,Dalmarnock,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1423.79508585886,"Crime Rate, per 10,000",No,0.3709345036205368,0.25133137840639624,-0.9500258297328052,-0.042718077756060846
S02001894,Parkhead West and Barrowfield,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,4306.43237533312,"Crime Rate, per 10,000",No,0.6006599053714545,0.31742833788105224,0.29790410193063716,0.8020945133601025
S02001895,Parkhead East and Braidfauld North,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1662.98909875352,"Crime Rate, per 10,000",No,0.4406976369339273,0.27140373853851546,-0.5710537982340763,0.15572494109342988
S02001896,Braidfauld,Glasgow City,5,"Large Urban, Dep - Child,HH Inc 10-20%",Crime Rate,Raw data,2023/24,1368.40431983053,"Crime Rate, per 10,000",No,0.5066876991986409,0.2903905046427274,-0.21257809957468177,0.5865308511625601
S02001897,Shettleston South,Glasgow City,18,"Large Urban, Dep  - Adult, HH Inc 40-60%",Crime Rate,Raw data,2023/24,1414.38288668594,"Crime Rate, per 10,000",No,0.255984386826154,0.21825774722126792,-1.574465662257097,-0.22632366439679788
S02001898,Carmyle and Mount Vernon South,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,1370.47080272574,"Crime Rate, per 10,000",No,0.299016952767299,0.2306391458190003,-1.3407012345319376,-0.07491469263370558
S02001899,Mount Vernon North and Sandyhills,Glasgow City,2,"Large Urban, Dep - OP, HH Inc 70-90%",Crime Rate,Raw data,2023/24,512.926706338092,"Crime Rate, per 10,000",No,0.3761561480273765,0.2528337582743578,-0.9216604583018144,0.3659487281362948
S02001900,Baillieston West,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,968.307502489552,"Crime Rate, per 10,000",No,-0.07234426205935951,0.1237905040067607,-3.3580348507054185,-1.253239353012779
S02001901,Baillieston East,Glasgow City,8,"Large Urban, Dep - Child,HH Inc 70-100%",Crime Rate,Raw data,2023/24,927.578162424034,"Crime Rate, per 10,000",No,0.5577990550490026,0.3050963455753686,0.0650724794532554,0.45038387365635313
S02001902,Garrowhill West,Glasgow City,19,"Large Urban, Dep  - Adult, HH Inc 60-80%",Crime Rate,Raw data,2023/24,685.799032976809,"Crime Rate, per 10,000",No,0.5765076924965828,0.31047922462041,0.1667028105943851,0.48906021023102103
S02001903,Garrowhill East and Swinton,Glasgow City,20,"Large Urban, Dep  - Adult, HH Inc 80-100%",Crime Rate,Raw data,2023/24,461.888533225967,"Crime Rate, per 10,000",No,0.38859496313062725,0.2564126740212709,-0.8540894819819883,0.566325254585268
S02001904,Easterhouse East,Glasgow City,16,"Large Urban, Dep  - Adult, HH Inc 10-20%",Crime Rate,Raw data,2023/24,1156.74654651974,"Crime Rate, per 10,000",No,0.26132980174763,0.21979573853936824,-1.5454279362292935,-0.16276753481606085
S02001905,Central Easterhouse,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1449.2102594904,"Crime Rate, per 10,000",No,0.39236684119938137,0.25749792480308953,-0.8335996297292241,0.036099103564148555
S02001906,"Garthamlock, Auchinlea and Gartloch",Glasgow City,7,"Large Urban, Dep - Child,HH Inc 40-70%",Crime Rate,Raw data,2023/24,2116.39291581414,"Crime Rate, per 10,000",No,0.21213016596631573,0.20563994075810538,-1.8126935396431154,-0.3699953346623096
S02001907,North Barlanark and Easterhouse South,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1513.30576099268,"Crime Rate, per 10,000",No,0.654145931830626,0.33281742283372706,0.5884545279410517,0.9987887764110527
S02001908,Barlanark,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1000.45711212025,"Crime Rate, per 10,000",No,0.6090806469307916,0.3198511670908473,0.343647826214522,0.8330616960993289
S02001909,Greenfield,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,1174.18796457716,"Crime Rate, per 10,000",No,0.3913665306988844,0.257210113868341,-0.8390335843768728,0.21810940548914073
S02001910,Shettleston North,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,2869.27034156149,"Crime Rate, per 10,000",No,0.17015366184710312,0.1935623939543626,-2.0407211566053736,-0.582326073279616
S02001911,Tollcross,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1383.63798109989,"Crime Rate, per 10,000",No,0.5838630354072372,0.3125955156295116,0.2066590039708863,0.5462838789978418
S02001912,Old Shettleston and Parkhead North,Glasgow City,6,"Large Urban, Dep - Child,HH Inc 20-40%",Crime Rate,Raw data,2023/24,1456.78181924129,"Crime Rate, per 10,000",No,0.5883007902144182,0.3138723535299487,0.23076607707231572,1.0048130117041463
S02001913,Carntyne,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,1541.57173545492,"Crime Rate, per 10,000",No,0.45564106810406435,0.27570328642018943,-0.4898770763877645,0.4220517382778039
S02001914,"Cranhill, Lightburn and Queenslie South",Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1229.30493672144,"Crime Rate, per 10,000",No,0.5186456573078692,0.29383106744736787,-0.1476192672803604,0.36836917198748687
S02001915,Craigend and Ruchazie,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1568.02801948353,"Crime Rate, per 10,000",No,0.3061690225263458,0.23269695075228405,-1.3018492753770818,-0.28089240885329536
S02001916,Riddrie and Hogganfield,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,2235.90008344126,"Crime Rate, per 10,000",No,0.2816872596702511,0.22565301884473668,-1.4348407705062651,-0.27805951186891725
S02001917,Blackhill and Barmulloch East,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1119.17373688312,"Crime Rate, per 10,000",No,0.6647089185795061,0.3358566222507296,0.6458355020572032,1.0376340418333017
S02001918,Robroyston and Millerston,Glasgow City,20,"Large Urban, Dep  - Adult, HH Inc 80-100%",Crime Rate,Raw data,2023/24,964.606885834556,"Crime Rate, per 10,000",No,0.48953285238682176,0.28545468472088803,-0.30576782368182304,0.7655048472785472
S02001919,Balornock,Glasgow City,10,"Large Urban, Dep - Student, HH Inc 20-30%",Crime Rate,Raw data,2023/24,894.262639376343,"Crime Rate, per 10,000",No,0.4894779109383166,0.2854388768795799,-0.306066280350332,0.3632798430112386
S02001920,Barmulloch,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1592.6852203802,"Crime Rate, per 10,000",No,0.5022858686311875,0.2891240029219176,-0.236490022580881,0.44032509542167175
S02001921,Petershill,Glasgow City,9,"Large Urban, Dep - Student, HH Inc 0-20%",Crime Rate,Raw data,2023/24,971.179852607481,"Crime Rate, per 10,000",No,0.5102270893123684,0.291408863618831,-0.1933511841831336,0.14526000296853522
S02001922,Springburn,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1950.0442384295,"Crime Rate, per 10,000",No,0.49223572357805456,0.28623235913664913,-0.29108510320223313,0.2963221845335651
S02001923,Springburn East and Cowlairs,Glasgow City,10,"Large Urban, Dep - Student, HH Inc 20-30%",Crime Rate,Raw data,2023/24,1734.34551731746,"Crime Rate, per 10,000",No,0.45880754244149047,0.27661434947357055,-0.4726759394068276,0.2898003214421859
S02001924,Cowlairs and Port Dundas,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1946.51972215188,"Crime Rate, per 10,000",No,0.7625208288689946,0.36399922128970236,1.1771760050799367,1.033666995357331
S02001925,Sighthill,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,3173.31488773792,"Crime Rate, per 10,000",No,0.40164611129330396,0.2601677712139684,-0.7831921484235602,0.04919136146879664
S02001926,"Roystonhill, Blochairn, and Provanmill",Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1047.12969616576,"Crime Rate, per 10,000",No,0.8367671956323273,0.3853615045099855,1.5805021618524726,1.6703764279695175
S02001927,Dennistoun North,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2023/24,1169.64848467147,"Crime Rate, per 10,000",No,0.5411940650639502,0.3003187313378752,-0.025130275050081887,1.0288592080541992
S02001928,Alexandra Parade,Glasgow City,17,"Large Urban, Dep  - Adult, HH Inc 20-40%",Crime Rate,Raw data,2023/24,904.473825267968,"Crime Rate, per 10,000",No,0.7076162738456673,0.34820199503308796,0.8789197518486854,1.3557500891316625
S02001929,Carntyne West and Haghill,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1703.10196253609,"Crime Rate, per 10,000",No,0.6118861647520277,0.3206583751589248,0.35888815068996743,0.6227317061290587
S02001930,Dennistoun,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2023/24,711.783378207884,"Crime Rate, per 10,000",No,0.6103619468483383,0.32021982474942357,0.35060819065988896,1.2866940053856895
S02001931,Gallowgate North and Bellgrove,Glasgow City,9,"Large Urban, Dep - Student, HH Inc 0-20%",Crime Rate,Raw data,2023/24,1322.6696382494,"Crime Rate, per 10,000",No,0.7352033772879055,0.3561394004934637,1.0287802890425304,0.8700563644202811
S02001932,City Centre East,Glasgow City,10,"Large Urban, Dep - Student, HH Inc 20-30%",Crime Rate,Raw data,2023/24,3590.40894688735,"Crime Rate, per 10,000",No,0.6672896230420886,0.33659914666021706,0.6598545801351506,0.7892779700344381
S02001933,City Centre West,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Crime Rate,Raw data,2023/24,4003.46239633235,"Crime Rate, per 10,000",No,0.7544649875986268,0.36168138177381326,1.1334145169319167,1.5084512350891937
S02001934,City Centre South,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Crime Rate,Raw data,2023/24,20541.7821125984,"Crime Rate, per 10,000",No,0.643390811510341,0.3297229424387131,0.5300298327874967,1.2272950769992774
S02001935,Anderston,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Crime Rate,Raw data,2023/24,1788.51100327235,"Crime Rate, per 10,000",No,0.3860968618329751,0.2556939163263185,-0.8676598375365192,0.5760205779332638
S02001936,Finnieston and Kelvinhaugh,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2023/24,983.585938144719,"Crime Rate, per 10,000",No,0.5706993038243783,0.308808025755358,0.13515008711003093,1.138844898807697
S02001937,Woodlands,Glasgow City,13,"Large Urban, Dep - Student, HH Inc 60-80%",Crime Rate,Raw data,2023/24,652.816782208567,"Crime Rate, per 10,000",No,0.7745942307409048,0.36747299975811104,1.2427619588235033,1.218286731297669
S02001938,Woodside,Glasgow City,10,"Large Urban, Dep - Student, HH Inc 20-30%",Crime Rate,Raw data,2023/24,1947.12637855073,"Crime Rate, per 10,000",No,0.6211369664376528,0.3233200305939028,0.4091409839743383,0.6787062588798863
S02001939,Firhill,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Crime Rate,Raw data,2023/24,1245.75677780482,"Crime Rate, per 10,000",No,0.31777828822761356,0.23603718722042702,-1.2387846336664794,0.4030894038519073
S02001940,Keppochhill,Glasgow City,9,"Large Urban, Dep - Student, HH Inc 0-20%",Crime Rate,Raw data,2023/24,1366.65428407581,"Crime Rate, per 10,000",No,0.7831895691041542,0.36994606423916765,1.2894541397252226,1.0246513999296438
S02001941,Ruchill,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2023/24,1397.90104685512,"Crime Rate, per 10,000",No,0.6890755164852335,0.34286741871483306,0.7782013903203331,1.5801119437552835
S02001942,Possil Park,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1499.75933965616,"Crime Rate, per 10,000",No,0.7440439624083923,0.35868302776318395,1.0768047160374874,0.98326162214838575
S02001943,Milton West,Glasgow City,5,"Large Urban, Dep - Child,HH Inc 10-20%",Crime Rate,Raw data,2023/24,1471.11300237896,"Crime Rate, per 10,000",No,0.67425354947323,0.33860281869472164,0.6976844943243806,0.8842571497899122
S02001944,Milton East,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,1069.38156492713,"Crime Rate, per 10,000",No,0.58766016882614025,0.31368803292100916,0.2272860500522186,0.8409467542651433
S02001945,Summerston Central and West,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,769.518832795198,"Crime Rate, per 10,000",No,0.37400939893963614,0.25221609219836816,-0.9333221745157971,0.1630354355407238
S02001946,Summerston North,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,1233.69548195855,"Crime Rate, per 10,000",No,0.3838681364764063,0.2550526639073414,-0.879766870806332,0.19431709096401142
S02001947,Maryhill East,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1158.01285606509,"Crime Rate, per 10,000",No,0.6277438124795321,0.32522096288853375,0.44503114181806236,0.6659917823776572
S02001948,Maryhill West,Glasgow City,16,"Large Urban, Dep  - Adult, HH Inc 10-20%",Crime Rate,Raw data,2023/24,1133.92402334649,"Crime Rate, per 10,000",No,0.6423083614252549,0.32941149817150556,0.5241496739090495,0.7823557516354775
S02001949,Wyndford,Glasgow City,9,"Large Urban, Dep - Student, HH Inc 0-20%",Crime Rate,Raw data,2023/24,1643.875747929,"Crime Rate, per 10,000",No,0.7244221863546434,0.3530374190200479,0.9702139713342955,0.8353230686100377
S02001950,Kelvindale,Glasgow City,14,"Large Urban, Dep - Student, HH Inc 80-100%",Crime Rate,Raw data,2023/24,554.770959819475,"Crime Rate, per 10,000",No,0.6243790590302225,0.32425285065242,0.42675289957729434,1.1316244913431122
S02001951,North Kelvin,Glasgow City,14,"Large Urban, Dep - Student, HH Inc 80-100%",Crime Rate,Raw data,2023/24,665.271132098459,"Crime Rate, per 10,000",No,0.5422158958721595,0.30061273412992773,-0.01957941632509498,0.9527063563282068
S02001952,Kelvingrove and University,Glasgow City,13,"Large Urban, Dep - Student, HH Inc 60-80%",Crime Rate,Raw data,2023/24,1220.24077798613,"Crime Rate, per 10,000",No,0.6733006983177741,0.3383286628385232,0.6925083515545754,1.080919564056378
S02001953,Hillhead,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2023/24,1154.36881818232,"Crime Rate, per 10,000",No,-0.11648412723811563,0.11109051150397094,-3.59781442456327,-1.4227457716983862
S02001954,Glasgow Harbour and Partick South,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2023/24,982.420782458481,"Crime Rate, per 10,000",No,0.5958745464721042,0.3160514867760752,0.2719087502684543,1.2326898080110984
S02001955,Partick,Glasgow City,17,"Large Urban, Dep  - Adult, HH Inc 20-40%",Crime Rate,Raw data,2023/24,1219.01703853464,"Crime Rate, per 10,000",No,0.2503425363855589,0.21663446500218442,-1.6051137054474665,-0.12189883091659175
S02001956,Partickhill and Hyndland,Glasgow City,20,"Large Urban, Dep  - Adult, HH Inc 80-100%",Crime Rate,Raw data,2023/24,282.547249786168,"Crime Rate, per 10,000",No,0.67176425875904755,0.3378865959949161,0.6841620002198395,1.1251000157986364
S02001957,Dowanhill,Glasgow City,14,"Large Urban, Dep - Student, HH Inc 80-100%",Crime Rate,Raw data,2023/24,1069.67710715502,"Crime Rate, per 10,000",No,0.5901807206338809,0.3144132501125788,0.24097836279262058,1.0571543432706594
S02001958,Kelvinside and Jordanhill,Glasgow City,22,"Large Urban, Dep - Average,HH Inc 50-100%",Crime Rate,Raw data,2023/24,1107.75940836982,"Crime Rate, per 10,000",No,0.6583844130171319,0.33403692540977364,0.6114790933444383,0.991773250597904
S02001959,Broomhill,Glasgow City,19,"Large Urban, Dep  - Adult, HH Inc 60-80%",Crime Rate,Raw data,2023/24,867.907832725142,"Crime Rate, per 10,000",No,0.524436191120375,0.2954971290836723,-0.11616353617766559,0.43770777406073014
S02001960,Victoria Park,Glasgow City,22,"Large Urban, Dep - Average,HH Inc 50-100%",Crime Rate,Raw data,2023/24,645.628122249006,"Crime Rate, per 10,000",No,0.31381318801996705,0.23489634225622089,-1.2603241203468953,0.14455267016335288
S02001961,Whiteinch,Glasgow City,16,"Large Urban, Dep  - Adult, HH Inc 10-20%",Crime Rate,Raw data,2023/24,1365.68448214588,"Crime Rate, per 10,000",No,0.462571872823794,0.2776974286229896,-0.4522270882090833,0.33646939796241265
S02001962,Scotstoun North and East,Glasgow City,7,"Large Urban, Dep - Child,HH Inc 40-70%",Crime Rate,Raw data,2023/24,850.888751630907,"Crime Rate, per 10,000",No,0.4372576499752513,0.2704139799969351,-0.5897407290547182,0.2288838798399266
S02001963,Scotstoun South and West,Glasgow City,16,"Large Urban, Dep  - Adult, HH Inc 10-20%",Crime Rate,Raw data,2023/24,1591.4818842747,"Crime Rate, per 10,000",No,0.7022628443738228,0.34666169775575595,0.849838488635975,0.9310895229264424
S02001964,Yoker South,Glasgow City,17,"Large Urban, Dep  - Adult, HH Inc 20-40%",Crime Rate,Raw data,2023/24,1306.21476384715,"Crime Rate, per 10,000",No,0.5195450570681401,0.29408984418277917,-0.14273348681020517,0.7480107689007081
S02001965,Yoker North,Glasgow City,22,"Large Urban, Dep - Average,HH Inc 50-100%",Crime Rate,Raw data,2023/24,922.191579690983,"Crime Rate, per 10,000",No,0.39149068626338535,0.2572458361056418,-0.8383591380860301,0.3355435898172913
S02001966,Knightswood West,Glasgow City,21,"Large Urban, Dep - Average,HH Inc 0-50%",Crime Rate,Raw data,2023/24,869.597275420549,"Crime Rate, per 10,000",No,0.43492584593427,0.26974306961425704,-0.6024077133556948,0.3563225879159559
S02001967,Knightswood East,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1100.05623148649,"Crime Rate, per 10,000",No,0.5420739076647688,0.300571881056135,-0.020350734309939895,0.43228204949786675
S02001968,Knightswood Park West,Glasgow City,15,"Large Urban, Dep  - Adult, HH Inc 0-10%",Crime Rate,Raw data,2023/24,1286.93179374461,"Crime Rate, per 10,000",No,0.6271656569721806,0.3250546150626155,0.44189044619937656,0.664414559086955
S02001969,Knightswood Park East,Glasgow City,17,"Large Urban, Dep  - Adult, HH Inc 20-40%",Crime Rate,Raw data,2023/24,714.515111530581,"Crime Rate, per 10,000",No,0.6950272179069288,0.34457985175304623,0.8105326270570998,1.3150694127918654
S02001970,Anniesland East,Glasgow City,19,"Large Urban, Dep  - Adult, HH Inc 60-80%",Crime Rate,Raw data,2023/24,1063.63428169893,"Crime Rate, per 10,000",No,0.5372959984389309,0.2991971733831185,-0.0463056173496431,0.4503899978690515
S02001971,Anniesland West,Glasgow City,19,"Large Urban, Dep  - Adult, HH Inc 60-80%",Crime Rate,Raw data,2023/24,935.903304562606,"Crime Rate, per 10,000",No,0.7346653358623156,0.3559845943552141,1.0258575038635698,0.6450338248019538
S02001972,Blairdardie East,Glasgow City,17,"Large Urban, Dep  - Adult, HH Inc 20-40%",Crime Rate,Raw data,2023/24,924.330304069401,"Crime Rate, per 10,000",No,0.4712243784339496,0.280186941355625,-0.40522435950559077,0.5918657888797655
S02001973,Blairdardie West,Glasgow City,22,"Large Urban, Dep - Average,HH Inc 50-100%",Crime Rate,Raw data,2023/24,2376.71958744796,"Crime Rate, per 10,000",No,-0.2010356315237054,0.08676321765796724,-4.057120849368491,-1.121340950911426
S02001974,Drumchapel South,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1635.46768634171,"Crime Rate, per 10,000",No,0.47877777801142307,0.2823602175452101,-0.3641922692504457,0.3538743555500312
S02001975,Drumchapel North,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1295.23114351353,"Crime Rate, per 10,000",No,0.4645296649982533,0.2782607277141164,-0.441591836574467,0.301477079578682
S02001976,Drumry East,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1880.13025901778,"Crime Rate, per 10,000",No,0.6341735698547686,0.3270709429491788,0.4799593065779672,0.9253406390133926
S02001977,Drumry West,Glasgow City,4,"Large Urban, Dep - Child,HH Inc 0-10%",Crime Rate,Raw data,2023/24,1101.23038191772,"Crime Rate, per 10,000",No,0.44330737867735603,0.27215461760082205,-0.5568769818667355,0.22343235940617853
S02001978,Lochaber West,Highland,66,"Remote Rural, Dep - not OP, HH Inc 60-80%",Crime Rate,Raw data,2023/24,962.943632797381,"Crime Rate, per 10,000",No,-56.25662840613212,-16.04164145901949,-4.234096490107694,-2.07518989344275
S02001979,Fort William North,Highland,41,"Other Urban, Dep - Average, HH Inc 40-50%",Crime Rate,Raw data,2023/24,929.560819060191,"Crime Rate, per 10,000",No,-2.723480238601666,-0.6389985731598841,0.49111777219687475,-2.563753112313658
S02001980,Fort William South,Highland,33,"Other Urban, Dep -Student, HH Inc 30-70%",Crime Rate,Raw data,2023/24,1634.00275599804,"Crime Rate, per 10,000",No,-3.3585247426295597,-0.8217145920564186,0.43506425301582335,-3.6913500400448673
S02001981,Lochaber East and North,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Crime Rate,Raw data,2023/24,1540.8783642192,"Crime Rate, per 10,000",No,-14.7940032332468,-4.1119487264042025,-0.5743119542462727,-0.5746301696950045
